id,NeuN,TMEM119,GFAP,OLIG2,area
6283,1.228070e-01,3.064662e+01,0.000000e+00,2.898997e+01,399
6284,8.380810e-01,9.806597e+00,8.245877e-02,7.468666e+01,667
6285,1.431655e+00,5.525180e+00,7.913669e-02,5.055396e+01,139
6286,4.549763e+00,3.367299e+00,3.791469e-02,7.627251e+01,422
6287,1.235772e+00,2.555827e+01,1.897019e-02,5.826829e+01,369
6288,3.768844e+00,1.555109e+01,2.177554e-02,5.646231e+01,597
6289,3.093960e+00,2.644295e+00,1.251678e+00,1.801678e+01,298
6290,2.606061e+00,2.273030e+01,3.030303e-01,3.933939e+01,330
6291,2.763052e+00,3.930924e+01,1.244980e-01,7.223695e+01,249
6292,1.577320e+00,1.103093e+01,1.030928e-02,5.510309e+01,97
6293,2.270916e-01,6.470120e+00,2.713147e+00,4.964143e+00,251
6294,1.042553e+00,1.082979e+01,2.313830e-01,6.414362e+01,376
6295,1.318898e-01,2.206693e+00,4.106299e+00,3.635827e+00,508
6296,5.680608e+00,8.319392e+00,1.123574e+00,2.957795e+01,526
6297,2.657258e+00,1.277621e+01,1.181452e+00,2.973790e+00,496
6298,4.142586e+01,2.826616e+01,0.000000e+00,1.235741e+01,263
6299,3.438655e+01,6.462689e+01,0.000000e+00,8.853782e+00,595
6300,1.214932e+00,8.898190e+00,4.977376e-02,2.495249e+01,442
6301,8.056426e-01,4.250784e+00,4.482759e-01,5.648903e+00,319
6302,2.045567e+00,4.321429e+00,1.613300e-01,4.850493e+01,812
6303,2.989899e+00,5.740000e+01,1.131313e-01,6.737374e+00,495
6304,1.124711e+00,3.939492e+01,7.621247e-02,3.251039e+01,433
6305,9.278351e-02,1.207216e+01,1.278351e+00,1.676289e+01,97
6306,3.243902e-01,4.475610e+00,3.195122e-01,7.565854e+00,410
6307,2.231136e+01,5.908425e+00,3.663004e-03,1.042491e+01,273
6308,4.753371e+01,4.302247e+01,3.370787e-02,2.245225e+01,356
6309,1.055405e+01,7.216216e+00,0.000000e+00,3.959459e+00,148
6310,1.929590e+01,7.678186e+01,2.570194e-01,7.980562e+00,463
6311,2.032090e+01,2.775373e+01,0.000000e+00,1.764925e+01,268
6312,1.618462e+00,1.094154e+01,6.153846e-03,3.217538e+01,325
6313,4.636929e+00,2.029253e+01,7.946058e-01,1.823237e+01,482
6314,1.881967e+00,2.599344e+01,1.967213e-02,7.518689e+01,305
6315,6.849315e-01,3.390411e+00,3.424658e-03,5.715753e+00,292
6316,4.972917e+00,6.727083e+00,2.083333e-03,4.033333e+01,480
6317,5.954167e+00,1.366458e+01,1.960417e+00,3.970625e+01,480
6318,1.478261e+00,9.201087e+00,1.086957e-01,7.718478e+01,184
6319,1.950867e+00,1.373410e+01,5.549133e-01,5.128035e+01,346
6320,5.392000e+00,1.338400e+01,3.344000e+00,2.109600e+01,375
6321,2.631579e-01,8.736842e+00,4.013158e-01,2.411513e+01,304
6322,7.329333e+01,1.537778e+01,0.000000e+00,1.431111e+00,225
6323,3.644205e+00,1.046900e+01,2.347170e+01,4.446631e+01,371
6324,6.478824e+01,9.077647e+00,4.705882e-03,6.261176e+00,425
6325,9.942222e+00,4.126667e+00,0.000000e+00,4.675111e+01,450
6326,4.709220e+00,1.354374e+01,2.385343e+00,4.773286e+01,423
6327,1.193750e+00,8.265625e+00,8.656250e-01,5.671875e+01,320
6328,3.765363e+00,6.202235e+01,8.752328e-02,1.231657e+01,537
6329,1.603599e+01,1.351491e+02,5.141388e-03,2.233162e+01,389
6330,2.423913e+00,7.268116e+00,0.000000e+00,2.654710e+01,552
6331,1.370748e+00,9.510204e+00,6.258503e-01,1.433333e+01,294
6332,5.671982e-01,3.364465e+00,8.883827e-02,6.789066e+01,439
6333,2.468992e+00,2.895349e+00,3.875969e-03,6.298450e+00,258
6334,1.546917e+00,6.836461e+00,9.115282e-02,6.501877e+01,373
6335,7.808219e-01,6.007436e+01,4.520548e-01,6.733855e+00,511
6336,1.635762e+00,1.085762e+01,9.933775e-03,4.031126e+01,302
6337,2.710074e+00,4.226044e+00,1.262899e+00,5.448403e+01,407
6338,1.247170e+01,2.632547e+01,0.000000e+00,1.040094e+01,212
6339,7.728997e+00,1.628184e+01,4.065041e-02,5.364499e+01,369
6340,1.465753e+00,7.899543e+00,3.378995e-01,9.730594e+00,219
6341,2.088081e+01,1.002907e+01,0.000000e+00,1.083721e+01,344
6342,3.221116e+00,5.679283e+00,5.976096e-03,1.119721e+01,502
6343,2.203655e+00,3.613577e+01,2.026110e+00,3.438642e+00,383
6344,4.422343e+00,1.130790e+01,1.523161e+00,4.271935e+01,367
6345,2.250916e+00,4.535348e+01,4.395604e-02,5.373626e+00,546
6346,5.251397e-01,2.122905e+00,1.005587e-01,9.681564e+00,358
6347,2.583045e+00,5.738754e+00,4.411765e-01,5.424740e+01,578
6348,5.684548e+01,8.911662e+01,0.000000e+00,1.306122e+00,343
6349,1.002597e+00,4.545455e+00,2.597403e-02,1.214026e+01,385
6350,2.588101e+00,1.292906e+01,3.798627e-01,5.913959e+01,437
6351,1.597561e+00,6.682927e+00,6.707317e-02,4.004573e+01,328
6352,1.101865e+00,3.228694e+01,2.725968e-02,3.863702e+00,697
6353,3.695906e+00,1.081871e+01,0.000000e+00,3.397661e+00,171
6354,2.938667e+01,1.356333e+01,1.100000e-01,1.233333e-01,300
6355,9.041096e-01,4.339422e+00,1.065449e-01,2.000304e+01,657
6356,1.693295e+00,1.021113e+01,8.887304e-01,5.138944e+01,701
6357,5.014409e+00,1.487032e+01,2.115274e+00,5.538905e+01,347
6358,7.266667e-01,3.255333e+01,4.733333e-01,2.924667e+01,300
6359,1.097615e+02,9.827982e+00,0.000000e+00,6.798165e+00,436
6360,9.018405e-01,1.369939e+01,6.165644e-01,3.239264e+01,326
6361,2.979087e+00,4.467681e+00,0.000000e+00,2.635171e+01,526
6362,2.889908e-01,2.534404e+00,1.009174e+00,2.919725e+00,436
6363,1.490441e+01,1.084559e+01,2.658088e+00,6.867647e+00,272
6364,1.569892e+00,7.690860e+00,8.790323e-01,1.968011e+01,372
6365,9.035928e+00,7.838922e+01,2.994012e-03,2.008084e+01,334
6366,6.822619e+00,1.269405e+01,2.789286e+00,7.172143e+01,840
6367,2.000000e+00,2.472297e+01,2.252252e-02,4.891892e+00,444
6368,1.218321e+01,4.169847e+01,0.000000e+00,1.834733e+01,262
6369,2.835664e+00,7.150350e+00,0.000000e+00,1.759091e+01,572
6370,7.294304e+00,1.143354e+01,3.164557e-03,7.926582e+01,316
6371,4.181207e+01,6.521262e+00,0.000000e+00,3.198903e+01,729
6372,5.255911e+00,4.904033e+00,9.735744e-03,8.128651e+01,719
6373,1.157143e+01,2.514085e+01,1.303823e+00,9.744467e+00,497
6374,4.886364e+00,6.836364e+01,0.000000e+00,1.956818e+01,88
6375,5.674877e+00,1.792118e+01,1.300493e+00,4.931527e+01,203
6376,2.729642e+00,1.466450e+01,1.009772e-01,2.999023e+01,307
6377,1.276596e+00,7.257683e+00,1.938534e-01,6.446809e+00,423
6378,1.862745e+01,1.298599e+01,0.000000e+00,1.340616e+01,357
6379,1.784175e+01,1.878788e+00,3.367003e-03,6.010101e+00,297
6380,2.993247e+01,6.210649e+01,0.000000e+00,1.151948e+01,385
6381,3.745902e+00,6.371585e+00,3.442623e+00,1.449454e+01,366
6382,4.852941e+00,1.823897e+01,7.426471e-01,2.559559e+01,272
6383,5.871429e+00,3.600000e+00,2.857143e-02,2.375000e+01,140
6384,2.396364e+00,6.436364e+00,0.000000e+00,5.752727e+00,275
6385,2.828729e+00,1.231215e+01,0.000000e+00,4.209945e+00,362
6386,3.364646e+01,5.071313e+01,0.000000e+00,1.144040e+01,495
6387,2.702703e-01,1.344595e+00,2.432432e-01,2.168919e+01,296
6388,4.027687e+00,8.770358e+00,1.136808e+00,4.514984e+01,614
6389,3.870968e+00,1.250000e+01,3.225806e-03,3.808710e+01,310
6390,6.922581e+00,2.033871e+01,0.000000e+00,5.914194e+01,310
6391,1.905263e+01,6.190526e+01,0.000000e+00,2.326667e+01,285
6392,6.131631e+00,8.168959e+00,1.748527e-01,4.740864e+01,509
6393,1.924242e+00,4.885281e+00,6.125541e-01,5.510390e+01,462
6394,7.011952e+00,9.306773e+00,1.322709e+00,9.123904e+01,251
6395,1.722408e+00,5.859532e+00,6.688963e-02,5.477258e+01,299
6396,2.128819e+01,1.362520e+01,9.921260e-02,4.429606e+01,635
6397,7.648084e-01,3.043554e+00,0.000000e+00,1.744251e+01,574
6398,4.882114e+00,3.749593e+01,1.869919e-01,5.666667e+00,246
6399,5.157563e+00,1.474160e+01,3.147059e+00,3.337605e+01,476
6400,2.558140e-01,1.854651e+01,6.395349e-01,3.697674e+00,344
6401,3.087662e+00,7.292208e+00,2.922078e-02,6.272727e+00,308
6402,4.077778e+01,7.589744e+01,0.000000e+00,3.055840e+01,351
6403,8.360656e-01,3.218579e+00,3.114754e-01,2.091257e+01,183
6404,2.480000e-01,5.394667e+00,3.200000e-02,2.768000e+00,375
6405,3.456081e+00,5.520270e+00,2.364865e-02,6.496622e+00,296
6406,4.103125e+01,7.102885e+01,0.000000e+00,1.175240e+01,416
6407,1.123529e+00,3.379412e+00,8.735294e-01,5.513824e+01,340
6408,7.695444e+00,9.396882e+00,1.354916e+00,3.021223e+01,834
6409,1.173469e+00,1.107143e+01,0.000000e+00,7.619048e+00,294
6410,2.913043e+01,1.057500e+01,0.000000e+00,3.013804e+01,920
6411,2.535200e+01,1.613600e+01,0.000000e+00,1.246667e+01,375
6412,6.877778e+01,1.342083e+02,0.000000e+00,7.349306e+01,144
6413,3.119231e+01,7.683333e+01,0.000000e+00,2.240705e+01,312
6414,1.494344e+01,1.325964e+01,2.215938e+00,7.946015e+00,389
6415,3.489933e-01,3.664430e+00,3.087248e-01,4.291946e+01,149
6416,1.145585e+00,4.861575e+00,0.000000e+00,5.644391e+00,419
6417,3.378099e+01,7.769008e+01,0.000000e+00,1.780579e+01,242
6418,1.895327e+01,5.337150e+01,0.000000e+00,1.875935e+01,428
6419,2.844248e+00,8.837168e+00,0.000000e+00,1.810265e+01,565
6420,1.027140e+00,4.536534e+00,4.926931e-01,3.766180e+01,479
6421,2.773333e+00,1.356667e+01,0.000000e+00,1.838000e+01,150
6422,8.265896e-01,7.445665e+01,0.000000e+00,1.271676e-01,173
6423,2.912913e+00,8.495495e+00,2.312312e-01,5.933634e+01,333
6424,4.709804e+00,7.113725e+00,1.886275e+00,8.925490e+00,510
6425,4.516854e+00,1.420225e+01,7.865169e-02,6.603371e+01,178
6426,7.685185e+00,1.133796e+01,0.000000e+00,7.543056e+01,216
6427,1.468041e+00,2.334021e+01,0.000000e+00,6.816495e+00,485
6428,5.442708e-01,4.846354e+00,0.000000e+00,5.174479e+00,384
6429,1.238411e+00,1.617550e+01,6.622517e-02,4.253642e+01,302
6430,3.503268e+00,2.568627e+00,4.575163e-02,3.925490e+01,153
6431,4.021807e+00,1.024611e+01,3.115265e-03,5.062305e+00,321
6432,1.825397e-01,3.539683e+00,2.830688e-01,1.908466e+01,378
6433,1.372024e+00,9.744048e+00,1.220238e-01,4.389286e+01,336
6434,6.996587e+00,1.629693e+01,1.549488e+00,6.976109e+00,293
6435,3.413194e+00,4.666667e+00,2.215278e+00,4.593750e+00,288
6436,1.216606e+00,3.963899e+00,1.805054e-02,6.808664e+01,277
6437,2.215333e+01,2.446333e+01,6.666667e-03,4.975333e+01,300
6438,4.544732e+00,4.504970e+00,9.940358e-03,6.467197e+00,503
6439,4.403008e+01,7.538346e+01,0.000000e+00,2.198496e+01,133
6440,3.643300e+01,8.713843e+01,0.000000e+00,1.807530e+01,903
6441,6.637755e+00,2.509694e+01,4.285714e-01,4.134694e+01,196
6442,9.767442e-01,9.529716e+00,9.886305e+00,4.162791e+00,387
6443,4.899676e+00,2.634304e+01,0.000000e+00,2.489644e+01,309
6444,2.081338e+01,4.050000e+01,0.000000e+00,1.222887e+01,284
6445,3.992016e-01,6.057884e+00,4.670659e-01,6.601996e+01,501
6446,5.165226e+00,1.446590e+01,1.979827e+00,3.814986e+01,1041
6447,1.210227e+00,1.707955e+01,1.420455e-01,4.651420e+01,352
6448,1.598958e+00,2.476562e+00,7.812500e-03,2.905729e+01,384
6449,1.853556e+00,7.217573e+00,5.251046e-01,4.677615e+01,478
6450,7.043667e+01,8.343333e+00,2.670000e+00,1.343333e+00,300
6451,5.761079e-01,3.631985e+00,4.527938e-01,6.056069e+01,519
6452,1.960123e+00,4.435583e+00,7.055215e-02,8.355828e+00,326
6453,4.827273e+01,9.886147e+01,0.000000e+00,3.511688e+01,231
6454,7.272890e+00,2.738241e+01,3.052065e+00,7.529623e+00,557
6455,9.010959e+00,8.794521e+00,1.041096e-01,7.306849e+00,365
6456,5.162455e-01,4.084838e+00,9.223827e-01,4.372202e+01,554
6457,7.629630e-01,1.452593e+01,2.907407e-01,1.136667e+01,540
6458,3.135011e-01,6.807780e+00,2.631579e-01,3.874142e+01,437
6459,1.728774e+00,1.082547e+01,1.297170e-01,4.973821e+01,424
6460,1.940678e+01,4.833051e+01,0.000000e+00,3.688983e+01,236
6461,5.655172e-01,5.691379e+00,1.243103e+00,5.343103e+01,580
6462,2.275064e+00,1.212596e+01,3.573265e-01,3.619023e+01,389
6463,4.127376e+00,1.706654e+01,2.281369e-02,6.251901e+01,526
6464,4.346154e+00,2.663314e+01,2.958580e-03,3.272189e+00,338
6465,5.477823e+00,1.191129e+01,0.000000e+00,4.322984e+01,496
6466,5.235857e+01,7.560159e+01,0.000000e+00,1.720319e+01,251
6467,5.760994e+00,9.785851e+00,2.405354e+00,4.753920e+01,523
6468,7.408421e+00,3.804421e+01,1.141053e+00,3.550526e+01,475
6469,6.914894e+00,9.242553e+00,1.421277e+00,1.335745e+01,470
6470,5.537849e+00,9.513944e+00,1.466135e+00,5.039841e+01,251
6471,2.800000e-01,3.600000e+00,0.000000e+00,2.196000e+01,50
6472,2.525253e-02,8.581818e+01,0.000000e+00,7.488384e+01,198
6473,9.742857e-01,7.542857e+00,1.271429e+00,1.244286e+01,350
6474,3.264297e+00,8.213292e+00,0.000000e+00,5.676816e+01,647
6475,5.208760e+01,7.021752e+01,0.000000e+00,1.464961e+01,1016
6476,1.390449e+00,6.570225e+00,5.617978e-03,4.273596e+01,356
6477,1.827068e+00,8.793233e+00,7.894737e-02,6.140602e+01,266
6478,1.870432e+00,9.156146e+00,1.362126e-01,4.194684e+01,301
6479,6.544944e-01,5.676966e+00,1.966292e-02,2.501124e+01,356
6480,3.863636e+00,3.221591e+01,1.931818e-01,6.899242e+01,264
6481,7.690027e+00,1.663881e+01,7.924528e-01,5.237197e+01,371
6482,7.322581e-01,1.357097e+01,1.096774e-01,2.739677e+01,310
6483,2.873563e-01,4.155172e+00,3.678161e-01,2.377011e+01,174
6484,2.060377e+00,2.822642e+00,3.773585e-03,5.739623e+00,265
6485,5.415730e+00,6.288764e+01,0.000000e+00,2.864045e+01,89
6486,4.462366e-01,8.731183e+00,1.634409e+00,1.780108e+01,372
6487,1.445087e+00,7.730250e+00,2.327553e+00,3.312139e+00,519
6488,1.344086e+00,1.261137e+01,2.273425e-01,5.640399e+01,651
6489,2.215881e+00,1.146650e+01,5.955335e-02,4.318114e+01,403
6490,2.926910e+00,1.228904e+01,2.325581e-02,5.700997e+01,301
6491,3.859733e+01,6.939600e+01,0.000000e+00,7.344828e+00,899
6492,1.542079e+00,8.443069e+00,4.257426e-01,7.470297e+01,404
6493,4.572072e-01,7.619369e+00,1.981982e-01,5.095721e+01,444
6494,8.287834e+00,1.684273e+01,8.902077e-03,3.870030e+01,337
6495,1.725753e+00,7.086957e+00,1.571906e-01,2.441472e+01,299
6496,5.876289e-01,1.364175e+01,3.324742e-01,3.134278e+01,388
6497,3.466667e+01,4.600000e+00,0.000000e+00,9.711111e+00,45
6498,2.403868e+00,4.502503e+01,0.000000e+00,4.246871e+00,879
6499,5.603333e+00,2.667000e+01,0.000000e+00,1.356667e+01,300
6500,2.037313e+00,4.700995e+01,0.000000e+00,5.935323e+00,402
6501,2.574526e+00,7.926829e+00,0.000000e+00,7.427371e+01,369
6502,1.325249e+01,4.480731e+01,0.000000e+00,1.270432e+01,301
6503,1.543081e+00,4.229765e+00,1.566580e-01,6.638642e+01,383
6504,6.541237e+00,7.283505e+00,3.659794e-01,7.407216e+00,194
6505,4.004124e+01,7.391753e+00,0.000000e+00,9.989691e+00,97
6506,2.719703e+01,1.011041e+02,0.000000e+00,1.862454e+01,269
6507,3.231939e-02,4.207224e+00,2.376426e-01,4.039924e+00,526
6508,2.786096e+00,9.382353e+00,5.614973e-02,5.636631e+01,374
6509,6.294278e-01,4.558583e+00,3.760218e-01,7.792916e+00,367
6510,1.957432e+01,1.985811e+01,0.000000e+00,4.963176e+01,296
6511,5.482418e+01,2.063516e+01,0.000000e+00,1.101319e+01,455
6512,6.832735e+01,2.401345e+01,0.000000e+00,1.056054e+01,446
6513,4.105714e+01,5.889524e+01,0.000000e+00,6.933333e+00,210
6514,4.020961e+01,3.117904e+00,0.000000e+00,7.598253e+00,229
6515,6.373219e+00,1.901425e+01,3.418803e-02,5.145869e+01,351
6516,4.002762e+00,6.817680e+00,0.000000e+00,3.502762e+00,362
6517,4.655172e-01,1.409962e+01,5.363985e-01,2.663027e+01,522
6518,9.165198e+00,2.646035e+01,6.255507e-01,3.750661e+01,454
6519,1.002941e+00,5.508824e+00,5.882353e-01,7.219706e+01,340
6520,6.892308e-01,8.904615e+00,9.230769e-02,5.768000e+01,325
6521,5.669122e+01,4.532578e+00,2.832861e-03,9.181303e+00,353
6522,1.415966e+00,2.664286e+01,0.000000e+00,9.436555e+01,238
6523,1.457655e+01,2.348208e+01,2.605863e-02,2.506515e+01,307
6524,4.234444e+01,4.807708e+01,6.944444e-04,2.088889e+01,1440
6525,1.076762e+01,8.806005e+01,0.000000e+00,3.143081e+01,383
6526,3.776025e+00,1.078991e+02,0.000000e+00,5.461830e+01,317
6527,3.928016e+00,1.116537e+02,0.000000e+00,6.046693e+00,514
6528,2.401961e-01,7.495098e+00,4.117647e-01,2.685294e+01,204
6529,2.039474e+00,1.521382e+01,1.809211e-01,6.040789e+01,304
6530,2.691919e+00,6.151515e+00,0.000000e+00,5.333333e+00,198
6531,7.183308e-01,7.464978e+00,1.804769e+00,2.570194e+01,671
6532,5.277778e-01,8.817130e+00,5.578704e-01,7.025463e+00,432
6533,1.264305e+00,6.483924e+01,1.634877e-01,5.455041e+00,367
6534,1.605769e+00,1.324279e+01,4.807692e-03,2.765144e+01,416
6535,3.686813e+00,5.774725e+00,8.241758e-03,6.595879e+01,364
6536,2.011834e+00,9.739645e+00,7.721893e-01,5.934911e+00,338
6537,4.350384e+00,1.091560e+01,2.404092e+00,5.616113e+01,391
6538,9.003115e-01,2.353271e+01,9.345794e-03,6.684112e+01,321
6539,3.224891e+00,9.128821e+00,8.296943e-02,3.526201e+01,458
6540,3.875740e-01,1.139645e+01,7.100592e-02,8.018639e+01,338
6541,1.065517e+00,7.751724e+00,1.655172e-01,5.497586e+01,290
6542,9.578652e-01,6.199438e+00,1.011236e-01,3.590449e+01,356
6543,1.427152e+00,6.258278e+00,1.317881e+00,8.251656e+00,302
6544,3.369014e+00,1.078028e+01,3.436620e-01,6.864507e+01,355
6545,1.553360e+00,4.636364e+00,3.557312e-02,4.766798e+00,506
6546,1.646766e+00,8.567164e+00,8.457711e-02,7.084577e+00,201
6547,4.427300e+00,1.968546e+01,4.094955e-01,2.731751e+01,337
6548,1.057143e+00,5.528571e+00,8.163265e-03,2.639184e+01,490
6549,5.644283e-01,3.424682e+00,2.087114e+00,4.386751e+01,551
6550,5.394180e+00,1.592857e+01,2.010582e-01,4.505291e+00,378
6551,1.042776e+01,3.852125e+01,3.059490e-01,5.215014e+01,353
6552,5.736486e+00,7.976351e+00,8.885135e-01,8.323649e+01,296
6553,9.756098e-01,2.312683e+01,5.219512e-01,5.097561e+00,205
6554,2.223249e+01,2.675070e+00,5.042017e-02,3.750700e+00,357
6555,3.970066e+01,9.778618e+01,0.000000e+00,2.608553e+01,304
6556,3.159073e+01,5.569884e+01,0.000000e+00,1.382239e+00,259
6557,7.264957e-01,2.043020e+01,0.000000e+00,2.221368e+01,351
6558,3.470339e+00,5.122669e+01,0.000000e+00,7.442797e+00,472
6559,9.626316e+00,3.063684e+01,0.000000e+00,2.398421e+01,380
6560,2.057971e-01,3.379710e+00,2.266667e+00,5.786087e+01,345
6561,1.054321e+00,3.602469e+00,1.553086e+00,6.107160e+01,405
6562,1.415929e+00,1.419027e+01,0.000000e+00,3.379204e+01,226
6563,3.903427e+00,1.491277e+01,4.361371e-02,3.742368e+01,321
6564,6.474273e+00,7.090157e+01,1.053691e+00,5.451902e+00,447
6565,4.883077e+00,8.332308e+00,1.323077e-01,6.713846e+01,325
6566,2.343713e+01,6.167665e+00,0.000000e+00,7.455090e+00,167
6567,1.844398e+00,4.716598e+01,4.149378e-03,4.991701e+00,482
6568,2.939799e+00,7.431438e+00,1.337793e-02,3.478595e+01,299
6569,1.623605e+01,4.194850e+01,0.000000e+00,4.942060e+00,466
6570,5.546460e+00,5.599558e+00,4.446903e-01,2.820354e+01,452
6571,3.994975e-01,2.366834e+00,5.427136e-01,3.642462e+01,398
6572,4.301075e-02,1.938172e+01,0.000000e+00,1.500000e+01,186
6573,3.738636e+01,7.865227e+01,0.000000e+00,1.829091e+01,440
6574,1.725275e+00,5.329945e+01,2.747253e-02,2.742582e+01,364
6575,1.559682e+00,6.944297e+00,6.710875e-01,3.950663e+01,377
6576,7.438137e-01,5.071325e+00,1.895197e+00,3.830568e+01,687
6577,1.560403e+00,4.829530e+01,1.174497e-01,6.241611e+00,298
6578,4.135204e+00,9.668367e+00,3.316327e-02,1.436735e+01,392
6579,5.687671e+00,3.547945e+00,0.000000e+00,5.037808e+01,365
6580,1.390087e+01,3.839067e+01,1.166181e-02,4.461516e+01,343
6581,1.353175e+00,8.436508e+00,4.206349e-01,8.543254e+01,252
6582,4.799107e-01,5.669643e+00,7.589286e-02,3.370759e+01,448
6583,3.056856e+00,6.959866e+00,3.344482e-03,8.462876e+01,299
6584,1.956000e+01,2.645143e+01,0.000000e+00,9.268571e+00,175
6585,3.433628e+01,8.520575e+01,0.000000e+00,2.586947e+01,452
6586,1.310390e+00,9.763636e+00,9.090909e-03,2.804416e+01,770
6587,2.056180e+00,2.271629e+01,8.707865e-02,3.740730e+01,356
6588,3.202454e+00,5.812883e+00,0.000000e+00,5.728834e+01,326
6589,4.926136e+00,4.664773e+00,0.000000e+00,4.017045e+00,176
6590,1.195699e+00,5.036129e+01,3.354839e-01,5.169892e+00,465
6591,3.548718e+00,4.761538e+00,6.076923e-01,5.742821e+01,390
6592,2.034498e+01,3.572052e+00,1.310044e-02,3.742358e+00,229
6593,2.663736e+00,6.989011e+00,1.050549e+00,4.520440e+01,455
6594,1.345013e+00,9.204852e+00,1.347709e-02,4.675202e+01,371
6595,1.381443e+00,4.907216e+00,0.000000e+00,2.053608e+01,194
6596,1.764499e+00,1.593146e+01,1.405975e-02,4.059578e+01,569
6597,3.918919e-01,1.724324e+01,3.783784e-01,1.294595e+01,74
6598,4.099723e-01,7.847645e+00,5.373961e-01,5.274515e+01,361
6599,1.523077e+00,3.646154e+00,3.589744e-02,2.827692e+01,195
6600,4.439850e+01,8.823308e+00,2.255639e-02,6.097744e+00,266
6601,8.261965e+00,1.456675e+01,1.259446e-02,4.502267e+01,397
6602,7.206349e+00,1.434921e+01,8.915344e-01,4.277778e+01,378
6603,5.631692e-01,5.042827e+00,6.209850e-01,4.899572e+01,467
6604,1.285714e+00,5.006349e+00,1.619048e+00,2.420952e+01,315
6605,2.010145e+01,4.740942e+01,4.710145e-02,1.676087e+01,276
6606,2.529762e-01,2.800595e+00,7.142857e-02,6.480655e+01,336
6607,1.004785e+00,1.865072e+01,0.000000e+00,3.936842e+01,209
6608,4.264943e+01,6.381897e+01,0.000000e+00,1.353161e+01,348
6609,1.406522e+01,2.443116e+01,0.000000e+00,2.521739e+01,276
6610,7.183771e+00,8.926014e+00,2.479714e+00,6.603819e+00,419
6611,3.016760e+01,8.650619e+01,0.000000e+00,3.452531e+01,889
6612,5.750000e+00,1.868506e+01,0.000000e+00,5.539935e+01,308
6613,9.604520e-01,8.265537e+00,5.649718e-03,2.046328e+01,177
6614,5.074627e-01,1.204104e+01,4.328358e-01,3.025000e+01,268
6615,4.842767e-01,4.845912e+00,1.886792e-01,4.293396e+01,318
6616,1.050167e+00,3.996656e+00,1.909699e+00,6.471906e+01,299
6617,1.889109e+01,9.422442e+00,0.000000e+00,4.584158e+00,303
6618,2.430168e+01,5.262011e+01,5.586592e-03,3.181006e+01,179
6619,2.216590e+00,4.350230e+00,4.078341e-01,5.223502e+01,434
6620,1.021244e+01,1.537824e+01,0.000000e+00,2.017358e+01,386
6621,2.447585e+01,5.065217e+01,0.000000e+00,1.430193e+01,414
6622,6.358382e+00,7.917919e+00,3.330636e+00,2.184624e+01,865
6623,3.450607e+00,3.739168e+01,1.672444e+00,4.157712e+00,577
6624,1.352144e+00,7.915801e+01,8.803612e-02,5.573363e+00,443
6625,5.906250e+00,2.374519e+01,8.413462e-02,9.187740e+01,416
6626,4.043597e+00,3.446866e+00,1.089918e-02,4.367302e+01,367
6627,3.349081e+00,1.043045e+01,7.191601e-01,5.975328e+01,381
6628,2.413793e+00,4.017241e+00,0.000000e+00,2.924138e+00,290
6629,2.077121e+00,1.506684e+01,4.190231e-01,5.203085e+00,389
6630,3.498333e+01,3.947222e+00,0.000000e+00,6.905556e+00,360
6631,6.920792e+00,9.288119e+01,0.000000e+00,3.863366e+01,101
6632,6.449864e-01,3.582656e+00,6.341463e-01,5.163957e+01,369
6633,1.973475e+00,4.771883e+00,5.649867e-01,1.225199e+02,377
6634,5.504587e+00,6.761468e+00,9.174312e-03,9.266055e+00,109
6635,1.128613e+01,9.632948e+00,1.849711e-01,7.471098e+00,346
6636,1.647739e+01,2.692965e+01,3.216080e-01,5.828894e+01,398
6637,3.430870e+01,6.346957e+01,0.000000e+00,1.090870e+01,460
6638,1.503546e+00,2.811584e+01,4.728132e-03,4.851064e+00,423
6639,4.983193e+00,1.215686e+01,2.450980e+00,1.597199e+01,357
6640,2.169528e+01,1.796996e+01,0.000000e+00,1.959657e+01,233
6641,7.342799e-01,6.691684e+00,6.288032e-02,5.725152e+01,493
6642,5.621762e-01,1.313990e+01,1.632124e-01,6.629534e+00,386
6643,3.924658e+00,1.137671e+01,0.000000e+00,5.370548e+01,292
